material_id,strenght,lightweight,stiffness,shear_resistance,poison_ratio
233,0.21410952146028614,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.8000000000000002
234,0.20226936359151457,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.8000000000000002
235,0.09496793290577207,0.9401114206128134,0.18493150684931506,0.014804845222072678,0.9333333333333337
236,0.19708929452392698,0.9401114206128134,0.18493150684931506,0.014804845222072678,0.9333333333333337
237,0.1546620621608288,0.9401114206128134,0.18493150684931506,0.014804845222072678,0.9333333333333337
238,0.28219042920572274,0.9401114206128134,0.18493150684931506,0.014804845222072678,0.9333333333333337
239,0.06438085841144549,0.9401114206128134,0.18493150684931506,0.014804845222072678,0.9333333333333337
240,0.06956092747903306,0.9401114206128134,0.18493150684931506,0.014804845222072678,0.9333333333333337
241,0.09324124321657622,0.9401114206128134,0.18493150684931506,0.014804845222072678,0.9333333333333337
242,0.12062160828811051,0.9401114206128134,0.18493150684931506,0.014804845222072678,0.9333333333333337
243,0.2311297483966453,0.9401114206128134,0.18493150684931506,0.014804845222072678,0.9333333333333337
244,0.14602861371484954,0.9401114206128134,0.18493150684931506,0.014804845222072678,0.9333333333333337
245,0.16329551060680808,0.9401114206128134,0.18493150684931506,0.014804845222072678,0.9333333333333337
246,0.11198815984213123,0.9401114206128134,0.18493150684931506,0.014804845222072678,0.9333333333333337
247,0.14109521460286137,0.9401114206128134,0.18493150684931506,0.014804845222072678,0.9333333333333337
248,0.04760730143068574,1.0,0.23972602739726026,0.018842530282637954,1.0
249,0.03552047360631475,1.0,0.23972602739726026,0.018842530282637954,1.0
250,0.07474099654662063,1.0,0.23972602739726026,0.018842530282637954,1.0
251,0.13936852491366553,1.0,0.23972602739726026,0.018842530282637954,1.0
252,0.1766156882091761,1.0,0.23972602739726026,0.018842530282637954,1.0
253,0.20572274296990625,1.0,0.23972602739726026,0.018842530282637954,1.0
254,0.04736063147508633,1.0,0.23972602739726026,0.018842530282637954,1.0
255,0.06808090774543661,1.0,0.23972602739726026,0.018842530282637954,1.0
256,0.14972866304884064,1.0,0.23972602739726026,0.018842530282637954,1.0
257,0.13418845584607794,1.0,0.23972602739726026,0.018842530282637954,1.0
258,0.09496793290577207,1.0,0.23972602739726026,0.018842530282637954,1.0
259,0.05772076961026147,1.0,0.23972602739726026,0.018842530282637954,1.0
260,0.055994079921065615,1.0,0.23972602739726026,0.018842530282637954,1.0
261,0.07474099654662063,1.0,0.23972602739726026,0.018842530282637954,1.0
262,0.05426739023186976,1.0,0.23972602739726026,0.018842530282637954,1.0
263,0.05772076961026147,1.0,0.23972602739726026,0.018842530282637954,1.0
264,0.09324124321657622,1.0,0.23972602739726026,0.018842530282637954,1.0
265,0.2227429699062654,1.0,0.23972602739726026,0.018842530282637954,1.0
266,0.050814010853478045,1.0,0.23972602739726026,0.018842530282637954,1.0
267,0.055994079921065615,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
268,0.05944745929945733,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
269,0.06808090774543661,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
270,0.06956092747903306,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
271,0.07819437592501233,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
272,0.10360138135175136,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
273,0.05944745929945733,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
274,0.08140108534780464,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
275,0.08830784410458806,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
276,0.07474099654662063,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
277,0.1018746916625555,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
278,0.11223482979773064,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
279,0.06290083867784904,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
280,0.06980759743463247,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
281,0.061174148988653185,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
282,0.06635421805624075,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
283,0.08312777503700049,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
284,0.07449432659102122,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
285,0.08312777503700049,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
286,0.08485446472619634,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
287,0.07794770596941293,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
288,0.08140108534780464,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
289,0.08830784410458806,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
290,0.11198815984213123,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
291,0.11371484953132709,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
292,0.11544153922052294,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
293,0.06808090774543661,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
294,0.08830784410458806,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
295,0.13936852491366553,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
296,0.11026147015293537,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
297,0.1359151455352738,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
298,0.08312777503700049,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
299,0.12407498766650223,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
300,0.09348791317217563,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
301,0.14627528367044895,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
302,0.16156882091761224,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
303,0.1327084361124815,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
304,0.1785890478539714,0.9818941504178273,0.2191780821917808,0.018842530282637954,0.8000000000000002
